,word,file_path,saved
46226,ప్రహారణము,,False
46227,ప్రహారము,,False
46228,ప్రహి,,False
46229,ప్రహితము,,False
46230,ప్రహృష్ట,,False
46231,ప్రహేళి,,False
46232,ప్రహేళిక,,False
46233,ప్రహ్లాదనము,,False
46234,ప్రహ్లాదము,,False
46235,ప్రహ్లాదుడు,,False
46236,ప్రాంగణము,,False
46237,ప్రాంచత్,,False
46238,ప్రాంజలి,,False
46239,ప్రాంతం,,False
46240,ప్రాంతము,,False
46241,ప్రాంతరము,,False
46242,ప్రాంతాలని,,False
46243,ప్రాంతీయ వార్త,,False
46244,ప్రాంతీయభావము,,False
46245,ప్రాంతీయము,,False
46246,ప్రాంత్యము,,False
46247,ప్రాంశువు,,False
46248,ప్రాక,,False
46249,ప్రాకటకముగా,,False
46250,ప్రాకటము,,False
46251,ప్రాకామ్యము,,False
46252,ప్రాకారం,,False
46253,ప్రాకారము,,False
46254,ప్రాకారామ్యము,,False
46255,ప్రాకు,,False
46256,ప్రాకుడు,,False
46257,ప్రాకుదెంచు,,False
46258,ప్రాకులాడు,,False
46259,ప్రాకృతము,,False
46260,ప్రాకృతిక వరణము,,False
46261,ప్రాకృతుడు,,False
46262,ప్రాకెన,,False
46263,ప్రాకొను,,False
46264,ప్రాక్,,False
46265,ప్రాక్తనము,,False
46266,ప్రాఖర్యము,,False
46267,ప్రాగల్భ్యము,,False
46268,ప్రాగాథుడు,,False
46269,ప్రాగ్భిందువు,,False
46270,ప్రాగ్వంశుడు,,False
46271,ప్రాఘాతము,,False
46272,ప్రాచి,,False
46273,ప్రాచిక,,False
46274,ప్రాచితము,,False
46275,ప్రాచీన,,False
46276,ప్రాచీన కావ్య భాష,,False
46277,ప్రాచీన కావ్య భాషలు,,False
46278,ప్రాచీన తిలకుడు,,False
46279,ప్రాచీనం,,False
46280,ప్రాచీనతమం,,False
46281,ప్రాచీనతిలకుడు,,False
46282,ప్రాచీనబర్హి,,False
46283,ప్రాచీనము,,False
46284,ప్రాచీనావీతము,,False
46285,ప్రాచీనావీతి,,False
46286,ప్రాచీరము,,False
46287,ప్రాచుర్యం,,False
46288,ప్రాచుర్యము,,False
46289,ప్రాచేతనుడు,,False
46290,ప్రాచేతస మహర్షి,,False
46291,ప్రాచ్యము,,False
46292,ప్రాజకుడు,,False
46293,ప్రాజదువులవేల్పు,,False
46294,ప్రాజదువులు,,False
46295,ప్రాజనము,,False
46296,ప్రాజాపత్యం,,False
46297,ప్రాజికము,,False
46298,ప్రాజెక్టులు,,False
46299,ప్రాజ్ఞ,,False
46300,ప్రాజ్ఞుడు,,False
46301,ప్రాజ్యము,,False
46302,ప్రాడ్వివాకుడు,,False
46303,ప్రాణ మహర్షి,,False
46304,ప్రాణగొడ్డము,,False
46305,ప్రాణగ్రహము,,False
46306,ప్రాణచ్ఛేదము,,False
46307,ప్రాణత్యాగము,,False
46308,ప్రాణదండము,,False
46309,ప్రాణదాత,,False
46310,ప్రాణదుడు,,False
46311,ప్రాణధారము,,False
46312,ప్రాణనష్టం,,False
46313,ప్రాణనాథుడు,,False
46314,ప్రాణపదముగ,,False
46315,ప్రాణము,,False
46316,ప్రాణములు,,False
46317,ప్రాణయాత్ర,,False
46318,ప్రాణయోని,,False
46319,ప్రాణలింగము,,False
46320,ప్రాణవాయువు,,False
46321,ప్రాణసంకటము,,False
46322,ప్రాణసందేహము,,False
46323,ప్రాణసఖి,,False
46324,ప్రాణస్నేహము,,False
46325,ప్రాణహిత,,False
46326,ప్రాణాంతకం,,False
46327,ప్రాణాచారము,,False
46328,ప్రాణాతురము,,False
46329,ప్రాణాయామత్రయము,,False
46330,ప్రాణాయామము,,False
46331,ప్రాణాలు,,False
46332,ప్రాణాష్టవిధలక్షణము,,False
46333,ప్రాణాహరము,,False
46334,ప్రాణాహుతి,,False
46335,ప్రాణి సమూహము,,False
46336,ప్రాణిద్యూతము,,False
46337,ప్రాణుడు,,False
46338,ప్రాణులు,,False
46339,ప్రాణేశుడు,,False
46340,ప్రాణేశ్వరి,,False
46341,ప్రాణ్యము,,False
46342,ప్రాత,,False
46343,ప్రాత:కాలము,,False
46344,ప్రాత:సంధ్య,,False
46345,ప్రాతఃకాల దేవత,,False
46346,ప్రాతఃకాలము,,False
46347,ప్రాతఃసంద్య,,False
46348,ప్రాతగిలు,,False
46349,ప్రాతర్భోజనము,,False
46350,ప్రాతర్వమనము,,False
46351,ప్రాతస్సంధ్య,,False
46352,ప్రాతాది సంధి,,False
46353,ప్రాతికూల్యము,,False
46354,ప్రాతినిధ్యం,,False
46355,ప్రాతిపదిక,,False
46356,ప్రాతిపదికము,,False
46357,ప్రాతిహారకుడు,,False
46358,ప్రాతిహార్యము,,False
46359,ప్రాథమిక పరీక్ష,,False
46360,ప్రాథమిక సత్యములు,,False
46361,ప్రాథమిక హక్కు,,False
46362,ప్రాథమికుడు,,False
46363,ప్రాథమ్యము,,False
46364,ప్రాథేయపడు,,False
46365,ప్రాథేయము,,False
46366,ప్రాదయ్యము,,False
46367,ప్రాదుర్భవించు,,False
46368,ప్రాదుర్భావము,,False
46369,ప్రాదుర్భూతము,,False
46370,ప్రాదేశనము,,False
46371,ప్రాదేశము,,False
46372,ప్రాదేశి,,False
46373,ప్రాదేశిక జలాలు,,False
46374,ప్రాదేశిని,,False
46375,ప్రాధ,,False
46376,ప్రాధమిక,,False
46377,ప్రాధమిక రంగులు,,False
46378,ప్రాధానికము,,False
46379,ప్రాధాన్యము,,False
46380,ప్రాధాన్యములు,,False
46381,ప్రాధేయపడు,,False
46382,ప్రాపంచికుడు,,False
46383,ప్రాపకము,,False
46384,ప్రాపకుడు,,False
46385,ప్రాపణము,,False
46386,ప్రాపణీయము,,False
46387,ప్రాపించు,,False
46388,ప్రాపు,,False
46389,ప్రాప్తం,,False
46390,ప్రాప్తకాలము,,False
46391,ప్రాప్తము,,False
46392,ప్రాప్తి,,False
46393,ప్రాప్తించిన,,False
46394,ప్రాప్తించు,,False
46395,ప్రాప్తించుట,,False
46396,ప్రాప్తివ్రతము,,False
46397,ప్రాప్తుడు,,False
46398,ప్రాప్యము,,False
46399,ప్రాబల్యము,,False
46400,ప్రాబోథికి,,False
46401,ప్రాబ్ అలుకులు,,False
46402,ప్రాభంజని,,False
46403,ప్రాభవము,,False
46404,ప్రాభృతము,,False
46405,ప్రామాణికము,,False
46406,ప్రామాణికమైన,,False
46407,ప్రామాణికుడు,,False
46408,ప్రామాణ్యము,,False
46409,ప్రామాదికము,,False
46410,ప్రామిడి,,False
46411,ప్రామినుకులు,,False
46412,ప్రాము,,False
46413,ప్రాముఖ్యత,,False
46414,ప్రాముడు,,False
46415,ప్రాయం,,False
46416,ప్రాయః,,False
46417,ప్రాయము,,False
46418,ప్రాయశ:,,False
46419,ప్రాయశ్చితము,,False
46420,ప్రాయశ్చిత్తము,,False
46421,ప్రాయశ్చిత్తము చేయుట,,False
46422,ప్రాయి,,False
46423,ప్రాయికము,,False
46424,ప్రాయికముగ,,False
46425,ప్రాయిడి,,False
46426,ప్రాయేఱు,,False
46427,ప్రాయోపనష్టుడు,,False
46428,ప్రాయోపవేశం,,False
46429,ప్రాయోపవేశము,,False
46430,ప్రాయోపవేశి,,False
46431,ప్రారంబించు,,False
46432,ప్రారంభము,,False
46433,ప్రారంభించాడు,,False
46434,ప్రారంభించాను,,False
46435,ప్రారంభించాము,,False
46436,ప్రారంభించారు,,False
46437,ప్రారంభించావు,,False
46438,ప్రారంభించింది,,False
46439,ప్రారంభించు,,False
46440,ప్రారబ్ధం,,False
46441,ప్రారబ్ధము,,False
46442,ప్రారూఢము,,False
46443,ప్రారూఢి,,False
46444,ప్రార్థకుడు,,False
46445,ప్రార్థన,,False
46446,ప్రార్థనము,,False
46447,ప్రార్థనాద్యర్థకము,,False
46448,ప్రార్థించు,,False
46449,ప్రార్థితుడు,,False
46450,ప్రార్ధన,,False
46451,ప్రార్ధనలు,,False
46452,ప్రాలంబము,,False
46453,ప్రాలంబిక,,False
46454,ప్రాలు,,False
46455,ప్రాలుమాలిక,,False
46456,ప్రాలేయకుత్కీలము,,False
46457,ప్రాలేయము,,False
46458,ప్రాలేయాచలము,,False
46459,ప్రాల్మాలిక,,False
46460,ప్రావ,,False
46461,ప్రావటము,,False
46462,ప్రావణము,,False
46463,ప్రావరణము,,False
46464,ప్రావస్థ,,False
46465,ప్రావారము,,False
46466,ప్రావిడెంటు పండు,,False
46467,ప్రావీణ్యం,,False
46468,ప్రావీణ్యత,,False
46469,ప్రావీణ్యము,,False
46470,ప్రావృట్టు,,False
46471,ప్రావృతము,,False
46472,ప్రావృష,,False
46473,ప్రావృషాయణి,,False
46474,ప్రావృషిజము,,False
46475,ప్రావృషేణ్యము,,False
46476,ప్రావేలుపు,,False
46477,ప్రావేల్పు,,False
46478,ప్రాశనము,,False
46479,ప్రాశస్త్యము,,False
46480,ప్రాశించు,,False
46481,ప్రాశితము,,False
46482,ప్రాశ్నికుడు,,False
46483,ప్రాషదుడు,,False
46484,ప్రాసగు,,False
46485,ప్రాసపదాలు,,False
46486,ప్రాసము,,False
46487,ప్రాసయతి,,False
46488,ప్రాసవము,,False
46489,ప్రాసాదం,,False
46490,ప్రాసాదము,,False
46491,ప్రాసాదవాసిన్యాయం,,False
46492,ప్రాసాదవాసిన్యాయము,,False
46493,ప్రాసికుడు,,False
46494,ప్రాసియోడిమియం,,False
46495,ప్రాహుణకుడు,,False
46496,ప్రాహ్ణ,,False
46497,ప్రాహ్ణము,,False
46498,ప్రిదలపఱచు,,False
46499,ప్రిదిలిపడు,,False
46500,ప్రిదులు,,False
46501,ప్రియ,,False
46502,ప్రియం,,False
46503,ప్రియంగుకము,,False
46504,ప్రియంగువు,,False
46505,ప్రియంపడు,,False
46506,ప్రియంవదుడు,,False
46507,ప్రియకము,,False
46508,ప్రియత,,False
46509,ప్రియతనము,,False
46510,ప్రియత్వం,,False
46511,ప్రియత్వము,,False
46512,ప్రియదర్శి,,False
46513,ప్రియపడు,,False
46514,ప్రియము,,False
46515,ప్రియమేథుడు,,False
46516,ప్రియమైనవి,,False
46517,ప్రియవచనము,,False
46518,ప్రియవాది,,False
46519,ప్రియసతి,,False
46520,ప్రియసతులు,,False
46521,ప్రియుడు,,False
46522,ప్రియురాలు,,False
46523,ప్రియోక్తి,,False
46524,ప్రీణనము,,False
46525,ప్రీణము,,False
46526,ప్రీతి,,False
46527,ప్రీతి కలిగియుండు,,False
46528,ప్రీతి దత్తం,,False
46529,ప్రీతికరము,,False
46530,ప్రీతిదత్తము,,False
46531,ప్రీతిదుడు,,False
46532,ప్రీతుడు,,False
46533,ప్రీమియం,,False
46534,ప్రుంగుడు,,False
46535,ప్రుక్షి,,False
46536,ప్రుచ్చు,,False
46537,ప్రుధగ్జనుడు,,False
46538,ప్రువ్వు,,False
46539,ప్రుష్టము,,False
46540,ప్రెంచ్ బీన్ ఆలూ,,False
46541,ప్రెక్షకుడు,,False
46542,ప్రెగడ,,False
46543,ప్రెబ్బొత్తి,,False
46544,ప్రెవడ,,False
46545,ప్రేంకడము,,False
46546,ప్రేంఖ,,False
46547,ప్రేంఖణము,,False
46548,ప్రేక్ష,,False
46549,ప్రేక్షకుడు,,False
46550,ప్రేక్షకురాలు,,False
46551,ప్రేక్షకులు,,False
46552,ప్రేక్షణము,,False
46553,ప్రేక్షణికుడు,,False
46554,ప్రేక్షితము,,False
46555,ప్రేఖితము,,False
46556,ప్రేగు,,False
46557,ప్రేచు,,False
46558,ప్రేతకృత్యము,,False
46559,ప్రేతగోపుడు,,False
46560,ప్రేతపురము,,False
46561,ప్రేతము,,False
46562,ప్రేతరాట్టు,,False
46563,ప్రేతలోకము,,False
46564,ప్రేతవనము,,False
46565,ప్రేతవస్త్రము,,False
46566,ప్రేతాత్మ,,False
46567,ప్రేతార్మము,,False
46568,ప్రేతాలు,,False
46569,ప్రేతోదము,,False
46570,ప్రేప్స,,False
46571,ప్రేబ్రాలు,,False
46572,ప్రేమ,,False
46573,ప్రేమపంచకము,,False
46574,ప్రేమపక్షులు,,False
46575,ప్రేమము,,False
46576,ప్రేమాయణం,,False
46577,ప్రేమావతారుడు,,False
46578,ప్రేమించాడు,,False
46579,ప్రేమించాను,,False
46580,ప్రేమించాము,,False
46581,ప్రేమించారు,,False
46582,ప్రేమించావు,,False
46583,ప్రేమించింది,,False
46584,ప్రేమించుట,,False
46585,ప్రేమికుడు,,False
46586,ప్రేము,,False
46587,ప్రేముడి,,False
46588,ప్రేముడించు,,False
46589,ప్రేయసి,,False
46590,ప్రేయసుడు,,False
46591,ప్రేరకుడు,,False
46592,ప్రేరణ,,False
46593,ప్రేరణదానము,,False
46594,ప్రేరణము,,False
46595,ప్రేరణార్థకము,,False
46596,ప్రేరణీయము,,False
46597,ప్రేరించు,,False
46598,ప్రేరితము,,False
46599,ప్రేరితుడు,,False
46600,ప్రేరేచు,,False
46601,ప్రేరేపకము,,False
46602,ప్రేరేపణ,,False
46603,ప్రేరేపించబడని,,False
46604,ప్రేరేపించబడ్డ,,False
46605,ప్రేరేపించు,,False
46606,ప్రేరేపు,,False
46607,ప్రేలడము,,False
46608,ప్రేలరి,,False
46609,ప్రేలలు,,False
46610,ప్రేలాపన,,False
46611,ప్రేలుట,,False
46612,ప్రేలుడు,,False
46613,ప్రేవిష,,False
46614,ప్రేవు,,False
46615,ప్రేషకుడు,,False
46616,ప్రేషితుడు,,False
46617,ప్రేష్ఠము,,False
46618,ప్రేష్ఠుడు,,False
46619,ప్రేష్యము,,False
46620,ప్రేష్యుడు,,False
46621,ప్రైషము,,False
46622,ప్రొక్షించు,,False
46623,ప్రొక్షితము,,False
46624,ప్రొటాక్టీనియం,,False
46625,ప్రొటియం,,False
46626,ప్రొటెస్టెంటు,,False
46627,ప్రొద్దు,,False
46628,ప్రొద్దు తిరుగుడు,,False
46629,ప్రొద్దుగూకేవేళ,,False
46630,ప్రొద్దుచూలి,,False
46631,ప్రొద్దుతిరుగుడు,,False
46632,ప్రొద్దుపుచ్చుట,,False
46633,ప్రొద్దుపొడుపు,,False
46634,ప్రొద్దులనెల,,False
46635,ప్రొమోషణము,,False
46636,ప్రొయి,,False
46637,ప్రొయ్య,,False
46638,ప్రొయ్యి,,False
46639,ప్రొలీన్,,False
46640,ప్రోక,,False
46641,ప్రోకలుగొను,,False
46642,ప్రోక్తము,,False
46643,ప్రోక్షణము,,False
46644,ప్రోక్షణి,,False
46645,ప్రోక్షణీయము,,False
46646,ప్రోగరు,,False
46647,ప్రోగు,,False
46648,ప్రోగు చెయ్యుట,,False
46649,ప్రోగుచేయు,,False
46650,ప్రోగుపడు,,False
46651,ప్రోచికోలు,,False
46652,ప్రోచిళ్ళు,,False
46653,ప్రోచు,,False
46654,ప్రోజు,,False
46655,ప్రోజ్ఘతము,,False
46656,ప్రోడ,,False
46657,ప్రోఢి,,False
46658,ప్రోతము,,False
46659,ప్రోత్తుంగము,,False
46660,ప్రోత్థితము,,False
46661,ప్రోత్ఫుల్లము,,False
46662,ప్రోత్బలము,,False
46663,ప్రోత్సహించు,,False
46664,ప్రోత్సారితము,,False
46665,ప్రోత్సాహకుడు,,False
46666,ప్రోత్సాహపరుచు,,False
46667,ప్రోత్సాహము,,False
46668,ప్రోథము,,False
46669,ప్రోది,,False
46670,ప్రోదిగొను,,False
46671,ప్రోద్ధామము,,False
46672,ప్రోద్బలము,,False
46673,ప్రోధము,,False
46674,ప్రోపడు,,False
46675,ప్రోపరి,,False
46676,ప్రోమిథియం,,False
46677,ప్రోయాలు,,False
46678,ప్రోలు,,False
46679,ప్రోల్గడుపు,,False
46680,ప్రోవకొను,,False
46681,ప్రోవు,,False
46682,ప్రోషము,,False
46683,ప్రోషితభర్తృక,,False
46684,ప్రోషితుడు,,False
46685,ప్రోష్టపద,,False
46686,ప్రోష్ఠపద,,False
46687,ప్రోష్ఠపదము,,False
46688,ప్రోష్ఠము,,False
46689,ప్రోస్,,False
46690,ప్రోహము,,False
46691,ప్రోహుడు,,False
46692,ప్రౌడ,,False
46693,ప్రౌడము,,False
46694,ప్రౌఢ,,False
46695,ప్రౌఢ బ్రాహ్మణం,,False
46696,ప్రౌఢత్వము,,False
46697,ప్రౌఢము,,False
46698,ప్రౌఢి,,False
46699,ప్రౌఢిమము,,False
46700,ప్రౌఢివాదము,,False
46701,ప్రౌఢురాలు,,False
46702,ప్రౌఢోక్తి,,False
46703,ప్ర్రాప్తమగు,,False
46704,ప్ర్సత్యుత్తరము,,False
46705,ప్లక్షద్వీపము,,False
46706,ప్లవకన్య,,False
46707,ప్లవకుడు,,False
46708,ప్లవగుడు,,False
46709,ప్లవుడు,,False
46710,ప్లాటినం,,False
46711,ప్లావి,,False
46712,ప్లికొప్టెరా,,False
46713,ప్లీహ,,False
46714,ప్లీహము,,False
46715,ప్లుతగతి,,False
46716,ప్లుతము,,False
46717,ప్లుతములు,,False
46718,ప్లుషము,,False
46719,ప్లూటోనియం,,False
46720,ప్లేగు వ్వాది,,False
46721,ప్లేగువ్యాధి.,,False
46722,ప్లేవుడ్,,False
46723,ఫం,,False
46724,ఫః,,False
46725,ఫణ,,False
46726,ఫణిజ్జకము,,False
46727,ఫణిపతి,,False
46728,ఫణిభట్ల,,False
46729,ఫణిభుకు,,False
46730,ఫణిభొట్ల,,False
46731,ఫణిరాజవల్లి,,False
46732,ఫణిశాయి,,False
46733,ఫణిహారుడు,,False
46734,ఫణీంద్రుడు,,False
46735,ఫర్పరీకము,,False
46736,ఫర్మాయిషి,,False
46737,ఫర్వా,,False
46738,ఫలం,,False
46739,ఫలకరమైన,,False
46740,ఫలతాంబూలములు,,False
46741,ఫలత్సన్నిధా వఫలం తదంగమ్,,False
46742,ఫలదము,,False
46743,ఫలదీకరణము,,False
46744,ఫలపడు,,False
46745,ఫలపఱచు,,False
46746,ఫలపూరకము,,False
46747,ఫలపూరము,,False
46748,ఫలప్రదము,,False
46749,ఫలములు,,False
46750,ఫలవత్సహకారన్యాయం,,False
46751,ఫలవత్సహకారన్యాయము,,False
46752,ఫలశాస్త్రము,,False
46753,ఫలసంపెంగ,,False
46754,ఫలసాయము,,False
46755,ఫలహారం,,False
46756,ఫలహారము,,False
46757,ఫలాగమము,,False
46758,ఫలాదనము,,False
46759,ఫలాన,,False
46760,ఫలానుభవకాలం,,False
46761,ఫలాయనము,,False
46762,ఫలార్పణము,,False
46763,ఫలాలు,,False
46764,ఫలించిన,,False
46765,ఫలించు,,False
46766,ఫలిత విద్యుత్తు,,False
46767,ఫలితం,,False
46768,ఫలితకళలు,,False
46769,ఫలితము,,False
46770,ఫలితములేని,,False
46771,ఫలితస్కంధం,,False
46772,ఫలితార్థము,,False
46773,ఫలినము,,False
46774,ఫలియించు,,False
46775,ఫలీకారము,,False
46776,ఫలొదయము,,False
46777,ఫలోదయము,,False
46778,ఫలోన్ముఖము,,False
46779,ఫలోపవాసము,,False
46780,ఫల్గుని,,False
46781,ఫల్గునుడు,,False
46782,ఫల్గువు,,False
46783,ఫసలి శకము,,False
46784,ఫసలీ,,False
46785,"ఫసలీ,",,False
46786,ఫా,,False
46787,ఫాక్‌లాండ్ దీవులు,,False
46788,ఫాఫ,,False
46789,ఫాయిదా,,False
46790,ఫారడ్,,False
46791,ఫారీఖత్తు,,False
46792,ఫారో దీవులు,,False
46793,ఫాలనేత్రుడు,,False
46794,ఫాలభాగము,,False
46795,ఫాలము,,False
46796,ఫాలలోచనుడు,,False
46797,ఫాలాక్షుడు,,False
46798,ఫాలుడు,,False
46799,ఫాల్గుణ బహుళ ఏకాదశి,,False
46800,ఫాల్గుణ శుద్ధ ఏకాదశి,,False
46801,ఫాల్గుణమాసము,,False
46802,ఫాల్గునము,,False
46803,ఫాస్ఫరస్-31,,False
46804,ఫి,,False
46805,ఫిజీ,,False
46806,ఫిడేలు,,False
46807,ఫితూరి,,False
46808,ఫితూరిదారుడు,,False
46809,ఫినైన్ అలనీన్,,False
46810,ఫిన్లాండ్,,False
46811,ఫిబ్రవరి,,False
46812,ఫిరంగి,,False
46813,ఫిరంగివాడు,,False
46814,ఫిరంగులు,,False
46815,ఫిర్ణి,,False
46816,ఫిర్యాది,,False
46817,ఫిర్యాదు,,False
46818,ఫిలిప్పీన్స్,,False
46819,ఫిలిౙ్జ్,,False
46820,ఫీ,,False
46821,ఫీనిక్స్ పక్షి,,False
46822,ఫు,,False
46823,ఫుత్కారము,,False
46824,ఫుఫ్సునము,,False
46825,ఫుల్లము,,False
46826,ఫుల్లరీకము,,False
46827,ఫూ,,False
46828,ఫూత్కారము,,False
46829,ఫృ,,False
46830,ఫౄ,,False
46831,ఫె,,False
46832,ఫెర్మియం,,False
46833,ఫెర్రో అయస్కాంత పదార్థాలు,,False
46834,ఫెలోపియన్ నాళాలు,,False
46835,ఫెళఫెళ,,False
46836,ఫేటా,,False
46837,ఫేనం,,False
46838,ఫేనపుడు,,False
46839,ఫేనము,,False
46840,ఫేనిక,,False
46841,ఫేనియము,,False
46842,ఫేనిలము,,False
46843,ఫేరవము,,False
46844,ఫేరవుడు,,False
46845,ఫేరువు,,False
46846,ఫైసలా,,False
46847,ఫౌంటెన్,,False
46848,ఫ్యాను,,False
46849,ఫ్యూజు,,False
46850,ఫ్రాంక్,,False
46851,ఫ్రాన్ హోపర్ రేఖలు,,False
46852,ఫ్రాన్షియం,,False
46853,ఫ్రాన్స్,,False
46854,ఫ్రీ చర్చ్‌,,False
46855,ఫ్రెంచి,,False
46856,ఫ్రెంచ్ గయానా,,False
46857,ఫ్రెంచ్ గుయానా,,False
46858,ఫ్రెంచ్ పోలినీసియా,,False
46859,ఫ్రెంచ్ హార్న్,,False
46860,ఫ్లాస్టిక్,,False
46861,ఫ్లాస్టిక్ చేట,,False
46862,ఫ్లెమింగో,,False
46863,ఫ్లోరిన్,,False
46864,ఫ్లోరిన్-18,,False
46865,ఫ్లోరిన్-19,,False
46866,బంక,,False
46867,బంక తుత్తురు,,False
46868,బంకగా,,False
46869,బంకచవుడు,,False
46870,బంకచెట్టు,,False
46871,బంకతెవులు,,False
46872,బంకనక్కెర,,False
46873,బంకపురుగు,,False
46874,బంకమట్టి,,False
46875,బంకమన్ను,,False
46876,బంకముచ్చు,,False
46877,బంకెత,,False
46878,బంకోలు,,False
46879,బంగనబయలు,,False
46880,బంగరము,,False
46881,బంగరు,,False
46882,బంగరుకొండ,,False
46883,బంగరువు,,False
46884,బంగల,,False
46885,బంగళా,,False
46886,బంగారపు పని,,False
46887,బంగారప్ప,,False
46888,బంగారమ్మ,,False
46889,బంగారయ్య,,False
46890,బంగారు,,False
46891,బంగారు గని,,False
46892,బంగారు చేప,,False
46893,బంగారు పిచ్చుక,,False
46894,బంగారుకడుపువాడు,,False
46895,బంగారుకుండ,,False
46896,బంగారుకొండ,,False
46897,బంగారుచేప,,False
46898,బంగారుతీగ,,False
46899,బంగారుతీగలు,,False
46900,బంగారునీరుపూత,,False
46901,బంగారుబోడి,,False
46902,బంగార్రాజు,,False
46903,బంగాళదుంపబోండా,,False
46904,బంగాళదుంపలు,,False
46905,బంగాళబంతి,,False
46906,బంగాళము,,False
46907,బంగాళా,,False
46908,బంగాళాఖాతము,,False
46909,బంగాళి,,False
46910,బంగి,,False
46911,బంగిముచ్చు,,False
46912,బంగ్లాదేశ్,,False
46913,బంజరి,,False
46914,బంజరు,,False
46915,బంజరుభూమి,,False
46916,బంజారి,,False
46917,బంజో,,False
46918,బంటరికము,,False
46919,బంటి,,False
46920,బంటు,,False
46921,బంటుతనము,,False
46922,బంటుమిల్లి,,False
46923,బంట్రోతు,,False
46924,బంట్రౌతు,,False
46925,బండ,,False
46926,బండగు,,False
46927,బండగుడు,,False
46928,బండడు,,False
46929,బండనెవలి,,False
46930,బండము,,False
46931,బండరువు,,False
46932,బండలు,,False
46933,బండవలము,,False
46934,బండాట,,False
46935,బండారము,,False
46936,బండారి,,False
46937,బండారుడు,,False
46938,బండారుపిచ్చిక,,False
46939,బండారుపిచ్చుక,,False
46940,బండాలము,,False
46941,బండి గిరివింద,,False
46942,బండి గురివింద,,False
46943,బండి చక్రము,,False
46944,బండికన్ను,,False
46945,బండికల్లు,,False
46946,బండికిళ్ళు,,False
46947,బండికుంబము,,False
46948,బండిగిల్లు,,False
46949,బండిగురిగింజ,,False
46950,బండిగురివెంద,,False
46951,బండిగురుగింజ,,False
46952,బండిగురువెంద,,False
46953,బండిచక్రము,,False
46954,బండిమీదపోవు,,False
46955,బండిమొగ్గరము,,False
46956,బండిరిక్క,,False
46957,బండు,,False
46958,బండుబండగు,,False
46959,బండెలుక,,False
46960,బండ్లపల్లి,,False
46961,బండ్లు,,False
46962,బంతి ఆట,,False
46963,బంతి గిన్నె కీలు,,False
46964,బంతి చెండు,,False
46965,బంతికుడుపు,,False
46966,బంతిచెట్టు,,False
46967,బంతిపువ్వు,,False
46968,బంతిపువ్వులు,,False
46969,బంతిపూలు,,False
46970,బంతులు,,False
46971,బందం,,False
46972,బందగి,,False
46973,బందడము,,False
46974,బందన,,False
46975,బందనగొను,,False
46976,బందము,,False
46977,బందరు,,False
46978,బందలము,,False
46979,బందా,,False
46980,బందాకోరు,,False
46981,బందారు,,False
46982,బందికాడు,,False
46983,బందికాన,,False
46984,బందిఖానా,,False
46985,బందిగము,,False
46986,బందిపోటు,,False
46987,బందు,,False
46988,బందుకట్టు,,False
46989,బందుకట్టుమాటలు,,False
46990,బందుగుడు,,False
46991,బందుగురాలు,,False
46992,బందువుడు,,False
46993,బందూకు,,False
46994,బందె,,False
46995,బందెకత్తె,,False
46996,బందెకాడు,,False
46997,బందెకాన,,False
46998,బందెగొను,,False
46999,బందెడ,,False
47000,బందెలపోతు,,False
47001,బందెవేయు,,False
47002,బందేఖానా,,False
47003,బందోబస్తు,,False
47004,బంధక మృత్తిక,,False
47005,బంధకము,,False
47006,బంధకవిత్వము,,False
47007,బంధకి,,False
47008,బంధచ్యుతకము,,False
47009,బంధత్రయము,,False
47010,బంధన శక్తి,,False
47011,బంధనభ్రష్టో గృహకపోతః చిల్లాయా ముఖే పపాత,,False
47012,బంధనభ్రష్టో గృహకపోతః చిల్లాయా ముఖే పపాత :,,False
47013,బంధనము,,False
47014,బంధనాలయము,,False
47015,బంధములు,,False
47016,బంధరహితుడు,,False
47017,బంధవిముక్తి,,False
47018,బంధస్తంభము,,False
47019,బంధాలు,,False
47020,బంధించాడు,,False
47021,బంధించాను,,False
47022,బంధించాము,,False
47023,బంధించారు,,False
47024,బంధించావు,,False
47025,బంధించింది,,False
47026,బంధితము,,False
47027,బంధితుడు,,False
47028,బంధుజనము,,False
47029,బంధుజీవకము,,False
47030,బంధుడు,,False
47031,బంధుత,,False
47032,బంధుత్వము,,False
47033,బంధుబలము,,False
47034,బంధుర,,False
47035,బంధురము,,False
47036,బంధులుడు,,False
47037,బంధువు,,False
47038,బంధువులు,,False
47039,బంధూకము,,False
47040,బంబ,,False
47041,బంబరము,,False
47042,బంబాసు,,False
47043,బంబాసుగుండు,,False
47044,బంబుర,,False
47045,బంబోతు,,False
47046,బంభరము,,False
47047,బంభరాలి,,False
47048,బంవావిలి,,False
47049,బః,,False
47050,బకదారి,,False
47051,బకపుష్పము,,False
47052,బకబంధనన్యాయం,,False
47053,బకవృత్తిన్యాయం,,False
47054,బకవృత్తిన్యాయము,,False
47055,బకవైరి,,False
47056,బకవ్రతము,,False
47057,బకవ్రతుడు,,False
47058,బకాను,,False
47059,బకాయ,,False
47060,బకాయి,,False
47061,బకాల్,,False
47062,బకియ,,False
47063,బకుడు,,False
47064,బకురము,,False
47065,బకెట్,,False
47066,బకేడా,,False
47067,బకోటము,,False
47068,బక్,,False
47069,బక్క,,False
47070,బక్కచిక్కిన,,False
47071,బక్కటిల్లు,,False
47072,బక్కపడు,,False
